Number of individuals;String cleaning time
21001;1.1586002074182034e-05
21002;1.8841998098650947e-05
21003;1.2690998119069263e-05
21004;1.2448999768821523e-05
21005;1.907299883896485e-05
21006;1.0735999239841476e-05
21007;1.0195002687396482e-05
21008;1.1494998034322634e-05
21009;1.176799923996441e-05
21010;1.1202999303350225e-05
21011;1.0691997886169702e-05
21012;1.0944000678136945e-05
21013;1.135099955718033e-05
21014;1.0979998478433117e-05
21015;1.0265001037623733e-05
21016;1.0320000001229346e-05
21017;1.081300069927238e-05
21018;1.060499926097691e-05
21019;1.064000025507994e-05
21020;1.0554002074059099e-05
21021;1.0551997547736391e-05
21022;9.976000001188368e-06
21023;1.0300002031726763e-05
21024;1.1842999811051413e-05
21025;1.064100069925189e-05
21026;1.0251002095174044e-05
21027;1.1153002560604364e-05
21028;1.0666997695807368e-05
21029;1.0855001164600253e-05
21030;1.6242000128841028e-05
21031;1.0842999472515658e-05
21032;1.585000063641928e-05
21033;1.0059000487672165e-05
21034;1.0316998668713495e-05
21035;1.1141000868519768e-05
21036;9.91200067801401e-06
21037;1.00840006780345e-05
21038;1.081300069927238e-05
21039;1.0080999345518649e-05
21040;9.981999028241262e-06
21041;1.0367999493610114e-05
21042;1.0448999091750011e-05
21043;1.0560001101111993e-05
21044;1.0142997780349106e-05
21045;1.1142998118884861e-05
21046;1.060299837263301e-05
21047;1.06189982034266e-05
21048;1.0368003131588921e-05
21049;1.7313999705947936e-05
21050;1.1724001524271443e-05
21051;1.0373998520663008e-05
21052;1.0212002962362021e-05
21053;1.1551997886272147e-05
21054;1.8874001398216933e-05
21055;1.0148000001208857e-05
21056;9.542000043438748e-06
21057;1.0543000826146454e-05
21058;9.250001312466338e-06
21059;9.978000889532268e-06
21060;8.949002221925184e-06
21061;9.215000318363309e-06
21062;9.79200194706209e-06
21063;9.346997103421018e-06
21064;9.973002306651324e-06
21065;9.234998287865892e-06
21066;9.070998203242198e-06
21067;9.454000974074006e-06
21068;9.092000254895538e-06
21069;1.0414998541818932e-05
21070;9.114999556913972e-06
21071;9.44099883781746e-06
21072;9.978000889532268e-06
21073;9.033999958774075e-06
21074;9.152998245554045e-06
21075;9.34300260269083e-06
21076;9.645998943597078e-06
21077;9.234998287865892e-06
21078;9.691000741440803e-06
21079;9.814000804908574e-06
21080;9.00699888006784e-06
21081;9.373001375934109e-06
21082;1.0130002920050174e-05
21083;9.49300010688603e-06
21084;9.350002073915675e-06
21085;9.882998710963875e-06
21086;9.21700120670721e-06
21087;9.917999705066904e-06
21088;1.2481003068387508e-05
21089;9.297000360675156e-06
21090;9.982999472413212e-06
21091;1.6513000446138903e-05
21092;1.0567000572336838e-05
21093;9.930998203344643e-06
21094;9.292998583987355e-06
21095;9.118000889429823e-06
21096;9.739000233821571e-06
21097;9.518000297248363e-06
21098;9.18099976843223e-06
21099;9.85699807642959e-06
21100;9.47599983192049e-06
21101;9.077000868273899e-06
21102;9.388000762555748e-06
21103;9.645998943597078e-06
21104;9.05900014913641e-06
21105;9.483999747317284e-06
21106;8.949999028118327e-06
21107;1.1414998880354688e-05
21108;9.294002666138113e-06
21109;9.805000445339829e-06
21110;9.73799978964962e-06
21111;1.0212999768555164e-05
21112;9.973999112844467e-06
21113;9.692001185612753e-06
21114;9.095001587411389e-06
21115;1.0027000826084986e-05
21116;9.28499866859056e-06
21117;1.0141000529984012e-05
21118;9.076000424101949e-06
21119;9.77099989540875e-06
21120;9.646999387769029e-06
21121;9.61499972618185e-06
21122;9.563002095092088e-06
21123;9.843999578151852e-06
21124;1.586500002304092e-05
21125;9.260998922400177e-06
21126;9.340998076368123e-06
21127;9.348997991764918e-06
21128;9.785999282030389e-06
21129;9.843999578151852e-06
21130;9.105999197345227e-06
21131;9.101000614464283e-06
21132;9.702998795546591e-06
21133;9.123999916482717e-06
21134;8.990002243081108e-06
21135;8.975999662652612e-06
21136;1.609100218047388e-05
21137;1.4376000763149932e-05
21138;1.0261999705107883e-05
21139;9.82600249699317e-06
21140;9.766998118720949e-06
21141;9.370000043418258e-06
21142;9.846000466495752e-06
21143;9.65200160862878e-06
21144;9.639999916544184e-06
21145;9.498999133938923e-06
21146;9.783998393686488e-06
21147;9.533996490063146e-06
21148;9.960000170394778e-06
21149;9.901999874273315e-06
21150;9.694002073956653e-06
21151;9.649000276112929e-06
21152;9.667000995250419e-06
21153;1.0106999980052933e-05
21154;1.034299930324778e-05
21155;9.917999705066904e-06
21156;1.091800004360266e-05
21157;1.5008001355454326e-05
21158;9.686998964753002e-06
21159;1.0174997441936284e-05
21160;9.983999916585162e-06
21161;1.018599868984893e-05
21162;9.308998414780945e-06
21163;9.589002729626372e-06
21164;9.316001523984596e-06
21165;9.51600304688327e-06
21166;9.35500065679662e-06
21167;9.765997674548998e-06
21168;9.179002518067136e-06
21169;9.583000064594671e-06
21170;9.526000212645158e-06
21171;1.0162999387830496e-05
21172;2.719899930525571e-05
21173;1.2799999240087345e-05
21174;1.107600110117346e-05
21175;1.156200232799165e-05
21176;1.2088999937986955e-05
21177;1.1669999366858974e-05
21178;1.1772001016652212e-05
21179;1.0865001968340948e-05
21180;1.0793002729769796e-05
21181;1.0602001566439867e-05
21182;1.0839001333806664e-05
21183;1.0913001460721716e-05
21184;1.0509000276215374e-05
21185;1.1578998964978382e-05
21186;1.0265997843816876e-05
21187;1.061999864759855e-05
21188;1.079399953596294e-05
21189;1.1236999853281304e-05
21190;1.1446001735748723e-05
21191;1.0808998922584578e-05
21192;1.0130999726243317e-05
21193;1.079399953596294e-05
21194;9.977997251553461e-06
21195;1.1603999155340716e-05
21196;1.047999830916524e-05
21197;9.964001947082579e-06
21198;1.1246000212850049e-05
21199;1.0591000318527222e-05
21200;1.0106999980052933e-05
21201;9.921997843775898e-06
21202;1.0349998774472624e-05
21203;1.661500209593214e-05
21204;1.0373998520663008e-05
21205;9.827999747358263e-06
21206;1.0391002433607355e-05
21207;1.0324001777917147e-05
21208;1.0058000043500215e-05
21209;1.0109000868396834e-05
21210;9.547999070491642e-06
21211;9.209998097503558e-06
21212;9.384999430039898e-06
21213;1.6202000551857054e-05
21214;1.0108000424224883e-05
21215;9.702001989353448e-06
21216;9.518000297248363e-06
21217;9.825998859014362e-06
21218;9.521998435957357e-06
21219;9.831997886067256e-06
21220;9.776998922461644e-06
21221;9.510997188044712e-06
21222;9.572999260853976e-06
21223;9.472001693211496e-06
21224;9.391002095071599e-06
21225;9.331997716799378e-06
21226;9.950999810826033e-06
21227;9.813997166929767e-06
21228;9.575000149197876e-06
21229;9.438001143280417e-06
21230;9.65000072028488e-06
21231;1.0151001333724707e-05
21232;9.622999641578645e-06
21233;9.719999070512131e-06
21234;1.0050996934296563e-05
21235;1.0490999557077885e-05
21236;1.6955000319285318e-05
21237;9.904000762617216e-06
21238;9.915998816723004e-06
21239;9.606999810785055e-06
21240;1.0135998309124261e-05
21241;9.990999387810007e-06
21242;1.0275998647557572e-05
21243;1.0252999345539138e-05
21244;1.0897001629928127e-05
21245;1.631700069992803e-05
21246;1.0318002750864252e-05
21247;1.0182000551139936e-05
21248;9.91200067801401e-06
21249;1.0024999937741086e-05
21250;1.0298997949576005e-05
21251;9.646999387769029e-06
21252;1.3985001714900136e-05
21253;9.778999810805544e-06
21254;1.0506999387871474e-05
21255;1.1439999070717022e-05
21256;1.5044999599922448e-05
21257;1.968400101759471e-05
21258;1.0425999789731577e-05
21259;1.0639003448886797e-05
21260;9.905998012982309e-06
21261;9.581999620422721e-06
21262;9.61700061452575e-06
21263;9.501996828475967e-06
21264;1.0855001164600253e-05
21265;1.0504998499527574e-05
21266;1.0019000910688192e-05
21267;9.791998309083283e-06
21268;1.7278001905651763e-05
21269;1.0421001206850633e-05
21270;1.034099841490388e-05
21271;1.089999932446517e-05
21272;9.647999831940979e-06
21273;1.2180000339867547e-05
21274;1.0106999980052933e-05
21275;9.994000720325857e-06
21276;1.3526001566788182e-05
21277;1.0248000762658194e-05
21278;1.0233998182229698e-05
21279;1.724999674479477e-05
21280;1.0711999493651092e-05
21281;1.0076000762637705e-05
21282;1.018900002236478e-05
21283;9.703999239718542e-06
21284;1.0613999620545655e-05
21285;1.0060997738037258e-05
21286;1.0511001164559275e-05
21287;1.0654999641701579e-05
21288;1.2855998647864908e-05
21289;1.0425999789731577e-05
21290;9.990999387810007e-06
21291;1.4909997844370082e-05
21292;1.6983998648356646e-05
21293;9.959996532415971e-06
21294;1.0537998605286703e-05
21295;9.747000149218366e-06
21296;1.0253999789711088e-05
21297;9.515999408904463e-06
21298;1.0417999874334782e-05
21299;1.0547999409027398e-05
21300;9.999999747378752e-06
21301;9.953000699169934e-06
21302;1.0544001270318404e-05
21303;1.6513997252332047e-05
21304;9.764000424183905e-06
21305;9.855000826064497e-06
21306;1.0055002348963171e-05
21307;1.0391999239800498e-05
21308;1.564000194775872e-05
21309;1.0968000424327329e-05
21310;1.0150000889552757e-05
21311;1.079499998013489e-05
21312;1.0331001249141991e-05
21313;1.0326002666261047e-05
21314;1.0134001058759168e-05
21315;1.0649000614648685e-05
21316;1.134699778049253e-05
21317;9.799998224480078e-06
21318;1.0232000931864604e-05
21319;9.6160001703538e-06
21320;1.0328996722819284e-05
21321;1.0093001037603244e-05
21322;1.0065003152703866e-05
21323;1.3396002032095566e-05
21324;1.075999898603186e-05
21325;1.0987001587636769e-05
21326;9.936000424204394e-06
21327;1.022500146063976e-05
21328;1.0806998034240678e-05
21329;9.996001608669758e-06
21330;1.048400008585304e-05
21331;9.620998753234744e-06
21332;9.761002729646862e-06
21333;9.768999007064849e-06
21334;8.975002856459469e-06
21335;9.436000254936516e-06
21336;9.544997737975791e-06
21337;1.0249001206830144e-05
21338;9.976000001188368e-06
21339;9.581999620422721e-06
21340;9.687999408924952e-06
21341;9.399002010468394e-06
21342;8.841001545079052e-06
21343;9.406998287886381e-06
21344;9.535000572213903e-06
21345;1.621200135559775e-05
21346;9.097999281948432e-06
21347;9.505998605163768e-06
21348;1.6325000615324825e-05
21349;1.0571999155217782e-05
21350;9.186998795485124e-06
21351;9.95000300463289e-06
21352;9.430001227883622e-06
21353;9.485996997682378e-06
21354;9.30099849938415e-06
21355;9.144001523964107e-06
21356;8.850001904647797e-06
21357;9.364001016365364e-06
21358;9.606999810785055e-06
21359;9.482999303145334e-06
21360;9.261002560378984e-06
21361;9.187002433463931e-06
21362;9.215000318363309e-06
21363;9.731000318424776e-06
21364;9.661001968197525e-06
21365;9.385999874211848e-06
21366;9.116000001085922e-06
21367;9.536001016385853e-06
21368;9.134000720223412e-06
21369;9.314997441833839e-06
21370;9.75700095295906e-06
21371;9.932999091688544e-06
21372;1.0441999620525166e-05
21373;9.583000064594671e-06
21374;1.0210998880211264e-05
21375;1.4483000995824113e-05
21376;9.601997589925304e-06
21377;9.663002856541425e-06
21378;8.877999789547175e-06
21379;9.536001016385853e-06
21380;9.343999408883974e-06
21381;8.895996870705858e-06
21382;8.86799898580648e-06
21383;9.16700082598254e-06
21384;9.710998710943386e-06
21385;1.0042000212706625e-05
21386;9.02299871086143e-06
21387;8.946000889409333e-06
21388;9.077000868273899e-06
21389;8.89000148163177e-06
21390;9.301002137362957e-06
21391;9.629999112803489e-06
21392;9.100000170292333e-06
21393;1.6773999959696084e-05
21394;9.994000720325857e-06
21395;9.71899862634018e-06
21396;9.42199767450802e-06
21397;9.641000360716134e-06
21398;9.057999704964459e-06
21399;9.389998012920842e-06
21400;9.316001523984596e-06
21401;9.291998139815405e-06
21402;9.055998816620559e-06
21403;9.258001227863133e-06
21404;9.829000191530213e-06
21405;9.363000572193414e-06
21406;9.87599923973903e-06
21407;8.920000254875049e-06
21408;8.847000572131947e-06
21409;9.732000762596726e-06
21410;9.780997061170638e-06
21411;9.245999535778537e-06
21412;1.0215000656899065e-05
21413;1.065600008587353e-05
21414;9.890001820167527e-06
21415;9.700001101009548e-06
21416;9.036997653311118e-06
21417;1.5080000594025478e-05
21418;9.33900082600303e-06
21419;9.603001672076061e-06
21420;9.830000635702163e-06
21421;9.397001122124493e-06
21422;9.001996659208089e-06
21423;9.799001418286934e-06
21424;9.45899955695495e-06
21425;9.706000128062442e-06
21426;9.671999578131363e-06
21427;9.256000339519233e-06
21428;9.403000149177387e-06
21429;9.363000572193414e-06
21430;9.281000529881567e-06
21431;1.513600000180304e-05
21432;9.278999641537666e-06
21433;1.064300158759579e-05
21434;9.49500099522993e-06
21435;1.591199907124974e-05
21436;1.0416002623969689e-05
21437;1.0646999726304784e-05
21438;1.0019997716881335e-05
21439;1.0525000107008964e-05
21440;9.598003089195117e-06
21441;9.80900222202763e-06
21442;9.538998710922897e-06
21443;9.239000064553693e-06
21444;9.479997970629483e-06
21445;1.0208997991867363e-05
21446;9.108000085689127e-06
21447;9.223000233760104e-06
21448;9.204999514622614e-06
21449;9.159000910585746e-06
21450;9.098999726120383e-06
21451;9.603998478269204e-06
21452;1.0042000212706625e-05
21453;1.5500998415518552e-05
21454;9.306000720243901e-06
21455;9.448998753214255e-06
21456;1.0009000106947497e-05
21457;1.0478001058800146e-05
21458;9.506999049335718e-06
21459;9.510997188044712e-06
21460;1.5230998542392626e-05
21461;1.052100196829997e-05
21462;9.501000022282824e-06
21463;1.0711002687457949e-05
21464;8.975002856459469e-06
21465;9.155002771876752e-06
21466;9.191000572172925e-06
21467;9.529998351354152e-06
21468;9.368002793053165e-06
21469;9.28399822441861e-06
21470;8.904997230274603e-06
21471;9.44199928198941e-06
21472;1.4752000424778089e-05
21473;9.860999853117391e-06
21474;9.374998626299202e-06
21475;9.407001925865188e-06
21476;1.0354000551160425e-05
21477;9.61499972618185e-06
21478;9.366001904709265e-06
21479;9.696999768493697e-06
21480;9.747000149218366e-06
21481;8.948998583946377e-06
21482;9.341998520540074e-06
21483;9.04400076251477e-06
21484;9.761999535840005e-06
21485;9.65200160862878e-06
21486;1.0305000614607707e-05
21487;9.380997653352097e-06
21488;9.037998097483069e-06
21489;8.872000762494281e-06
21490;9.586998203303665e-06
21491;1.0494000889593735e-05
21492;9.629999112803489e-06
21493;1.0256997484248132e-05
21494;9.167997632175684e-06
21495;1.0143001418327913e-05
21496;1.4613000530516729e-05
21497;9.981002222048119e-06
21498;9.275001502828673e-06
21499;9.851999493548647e-06
21500;9.629999112803489e-06
21501;9.858998964773491e-06
21502;9.346000297227874e-06
21503;9.35500065679662e-06
21504;9.479997970629483e-06
21505;9.421000868314877e-06
21506;1.1283998901490122e-05
21507;1.001499913400039e-05
21508;1.0301999282091856e-05
21509;9.479997970629483e-06
21510;9.254999895347282e-06
21511;9.326999133918434e-06
21512;9.085000783670694e-06
21513;9.583000064594671e-06
21514;9.56199801294133e-06
21515;9.513998520560563e-06
21516;9.158000466413796e-06
21517;1.5888999769231305e-05
21518;1.0241998097626492e-05
21519;9.082999895326793e-06
21520;9.883999155135825e-06
21521;9.740000677993521e-06
21522;9.452000085730106e-06
21523;8.823000825941563e-06
21524;9.397001122124493e-06
21525;8.840001100907102e-06
21526;9.388997568748891e-06
21527;9.365998266730458e-06
21528;1.0038998880190775e-05
21529;9.806000889511779e-06
21530;9.663999662734568e-06
21531;9.471001249039546e-06
21532;9.170998964691535e-06
21533;9.958999726222828e-06
21534;9.637999028200284e-06
21535;9.564999345457181e-06
21536;9.400999260833487e-06
21537;9.399998816661537e-06
21538;9.87399835139513e-06
21539;9.93300272966735e-06
21540;1.0708998161135241e-05
21541;1.0840001777978614e-05
21542;1.1068001185776666e-05
21543;9.504001354798675e-06
21544;1.003099896479398e-05
21545;1.0216001101071015e-05
21546;9.225001122104004e-06
21547;9.585997759131715e-06
21548;9.246999979950488e-06
21549;8.9899986051023e-06
21550;8.914001227822155e-06
21551;8.910999895306304e-06
21552;9.49600143940188e-06
21553;9.18200021260418e-06
21554;9.978000889532268e-06
21555;8.891001925803721e-06
21556;9.659997886046767e-06
21557;9.446001058677211e-06
21558;9.647999831940979e-06
21559;9.863000741461292e-06
21560;1.0216001101071015e-05
21561;9.831001079874113e-06
21562;9.813000360736623e-06
21563;1.888499900815077e-05
21564;1.4649001968791708e-05
21565;9.401999705005437e-06
21566;8.936000085668638e-06
21567;9.608000254957005e-06
21568;9.89199907053262e-06
21569;1.0077001206809655e-05
21570;9.688999853096902e-06
21571;9.097999281948432e-06
21572;9.067000064533204e-06
21573;1.0109000868396834e-05
21574;9.32300099520944e-06
21575;9.720999514684081e-06
21576;9.780997061170638e-06
21577;9.149000106845051e-06
21578;9.392999345436692e-06
21579;9.429997589904815e-06
21580;9.290000889450312e-06
21581;9.524999768473208e-06
21582;1.0096002370119095e-05
21583;9.383998985867947e-06
21584;9.719999070512131e-06
21585;1.5115001588128507e-05
21586;9.729999874252826e-06
21587;9.830000635702163e-06
21588;9.940002200892195e-06
21589;9.661998774390668e-06
21590;9.421000868314877e-06
21591;9.387000318383798e-06
21592;8.921000699047e-06
21593;9.120998583966866e-06
21594;9.062998287845403e-06
21595;1.001299824565649e-05
21596;9.170998964691535e-06
21597;9.562001650920138e-06
21598;9.63500133366324e-06
21599;9.106999641517177e-06
21600;1.9291001081001014e-05
21601;2.1810999896842986e-05
21602;1.622900163056329e-05
21603;1.5157998859649524e-05
21604;1.42680000863038e-05
21605;1.4613000530516729e-05
21606;2.4188000679714605e-05
21607;1.4486002328339964e-05
21608;1.5059998986544088e-05
21609;2.18679997487925e-05
21610;1.4592998923035339e-05
21611;1.3478002074407414e-05
21612;1.3365999620873481e-05
21613;1.3437998859444633e-05
21614;1.3053999282419682e-05
21615;1.3636999938171357e-05
21616;1.351799801341258e-05
21617;1.2673997844103724e-05
21618;1.291099761147052e-05
21619;1.3883000065106899e-05
21620;1.9938001059927046e-05
21621;1.3757002307102084e-05
21622;1.3411001418717206e-05
21623;2.5368000933667645e-05
21624;1.1727999662980437e-05
21625;1.1983000149484724e-05
21626;1.2029002391500399e-05
21627;1.211700146086514e-05
21628;1.9553001038730145e-05
21629;1.267200059373863e-05
21630;1.0993000614689663e-05
21631;1.1146999895572662e-05
21632;1.17819981824141e-05
21633;1.1062002158723772e-05
21634;1.1441999959060922e-05
21635;1.2434000382199883e-05
21636;1.2632001016754657e-05
21637;1.1566997272893786e-05
21638;1.1120002454845235e-05
21639;1.1136999091831967e-05
21640;1.2920001609018072e-05
21641;1.2420001439750195e-05
21642;1.111000165110454e-05
21643;1.2364998838165775e-05
21644;1.2746000720653683e-05
21645;1.2390002666506916e-05
21646;1.2902997696073726e-05
21647;1.3466000382322818e-05
21648;1.1758998880395666e-05
21649;7.493999873986468e-05
21650;6.155500159366056e-05
21651;1.3038999895798042e-05
21652;1.2979999155504629e-05
21653;1.3755998224951327e-05
21654;1.3394997949944809e-05
21655;1.4135999663267285e-05
21656;1.2397998943924904e-05
21657;1.314100154559128e-05
21658;2.0019000658066943e-05
21659;1.2911001249449328e-05
21660;1.2388001778163016e-05
21661;1.270900247618556e-05
21662;1.2442997103789821e-05
21663;1.3044002116657794e-05
21664;1.1865999113069847e-05
21665;1.254699964192696e-05
21666;1.1836000339826569e-05
21667;1.2483000318752602e-05
21668;1.1651998647721484e-05
21669;1.2288001016713679e-05
21670;1.2495002010837197e-05
21671;1.3131000741850585e-05
21672;1.239600169355981e-05
21673;1.310199877480045e-05
21674;1.2267999409232289e-05
21675;1.3111999578541145e-05
21676;1.2210999557282776e-05
21677;1.3647000741912052e-05
21678;1.2614000297617167e-05
21679;1.296700065722689e-05
21680;1.221599814016372e-05
21681;1.2971999240107834e-05
21682;1.1029998859157786e-05
21683;1.0904001101152971e-05
21684;1.1898999218828976e-05
21685;1.182000050903298e-05
21686;1.2288001016713679e-05
21687;2.0939998648827896e-05
21688;1.2431999493855983e-05
21689;1.2995998986298218e-05
21690;1.2198001059005037e-05
21691;1.326400160905905e-05
21692;1.999099913518876e-05
21693;1.4522000128636137e-05
21694;1.3102002412779257e-05
21695;1.3962999219074845e-05
21696;1.2142001651227474e-05
21697;1.2657001207116991e-05
21698;1.1447998986113816e-05
21699;1.2260999938007444e-05
21700;1.2278997019166127e-05
21701;1.292499655392021e-05
21702;1.0749001376098022e-05
21703;1.0942996595986187e-05
21704;1.0438001481816173e-05
21705;1.1136002285638824e-05
21706;1.081400114344433e-05
21707;1.1042000551242381e-05
21708;1.1572999937925488e-05
21709;1.0479001502972096e-05
21710;1.1309002729831263e-05
21711;1.1988999176537618e-05
21712;1.1591000657062978e-05
21713;1.1341002391418442e-05
21714;1.0802003089338541e-05
21715;1.1377000191714615e-05
21716;1.2033000530209392e-05
21717;1.1711999832186848e-05
21718;1.1358999472577125e-05
21719;1.1837997590191662e-05
21720;1.7624999600229785e-05
21721;1.1829000868601725e-05
21722;1.0554002074059099e-05
21723;1.1472002370283008e-05
21724;1.0493000445421785e-05
21725;1.1344996892148629e-05
21726;1.1986001482000574e-05
21727;7.640799958608113e-05
21728;1.3683002180187032e-05
21729;1.2088999937986955e-05
21730;1.2273998436285183e-05
21731;1.1914999049622566e-05
21732;1.1555999662959948e-05
21733;1.209499896503985e-05
21734;1.1457999789854512e-05
21735;1.2012998922728002e-05
21736;1.1102001735707745e-05
21737;1.1323001672280952e-05
21738;1.1871998140122741e-05
21739;1.2036998668918386e-05
21740;1.190499824588187e-05
21741;1.0955998732242733e-05
21742;1.1068997991969809e-05
21743;1.1561998690012842e-05
21744;1.1676998838083819e-05
21745;2.0280000171624124e-05
21746;1.0659998224582523e-05
21747;1.138500010711141e-05
21748;1.0685002052923664e-05
21749;1.1412001185817644e-05
21750;1.0455998562974855e-05
21751;1.1134998203488067e-05
21752;1.0198000381933525e-05
21753;1.0808998922584578e-05
21754;9.973999112844467e-06
21755;1.0850999387912452e-05
21756;1.6894999134819955e-05
21757;1.0826999641722068e-05
21758;9.655999747337773e-06
21759;1.1001997336279601e-05
21760;9.847997716860846e-06
21761;1.0616000508889556e-05
21762;9.667000995250419e-06
21763;1.0741001460701227e-05
21764;9.634997695684433e-06
21765;1.0512001608731225e-05
21766;1.0360003216192126e-05
21767;1.1163996532559395e-05
21768;1.126600182033144e-05
21769;1.1668998922687024e-05
21770;1.107199932448566e-05
21771;1.1689997336361557e-05
21772;9.679999493528157e-06
21773;1.0706000466598198e-05
21774;9.783001587493345e-06
21775;1.0667998139979318e-05
21776;9.954997949535027e-06
21777;1.0580002708593383e-05
21778;1.034700107993558e-05
21779;9.69899701885879e-06
21780;1.0632000339683145e-05
21781;1.0318999557057396e-05
21782;8.720999176148325e-06
21783;9.547999070491642e-06
21784;8.840001100907102e-06
21785;9.675000910647213e-06
21786;8.688002708368003e-06
21787;9.571998816682026e-06
21788;8.74699981068261e-06
21789;9.712999599287286e-06
21790;8.873001206666231e-06
21791;9.780000254977494e-06
21792;8.791001164354384e-06
21793;9.956998837878928e-06
21794;8.689999958733097e-06
21795;9.497998689766973e-06
21796;1.6129000869113952e-05
21797;1.0268999176332727e-05
21798;9.1419969976414e-06
21799;1.6251000488409773e-05
21800;1.06229999801144e-05
21801;1.0702999134082347e-05
21802;9.971001418307424e-06
21803;1.0598003427730873e-05
21804;9.090999810723588e-06
21805;9.749001037562266e-06
21806;9.444000170333311e-06
21807;1.003099896479398e-05
21808;8.795002941042185e-06
21809;9.513998520560563e-06
21810;8.776998583925888e-06
21811;9.42399856285192e-06
21812;8.738999895285815e-06
21813;9.37400182010606e-06
21814;2.6456000341568142e-05
21815;1.2937001883983612e-05
21816;1.1902000551344827e-05
21817;1.1575000826269388e-05
21818;9.917999705066904e-06
21819;1.0901996574830264e-05
21820;9.31999966269359e-06
21821;1.020399940898642e-05
21822;9.119001333601773e-06
21823;1.0155999916605651e-05
21824;9.027997293742374e-06
21825;9.77099989540875e-06
21826;1.0255000233883038e-05
21827;1.5607998648192734e-05
21828;1.0052997822640464e-05
21829;9.896997653413564e-06
21830;1.0689000191632658e-05
21831;1.0592000762699172e-05
21832;1.0420000762678683e-05
21833;8.995000825962052e-06
21834;9.714000043459237e-06
21835;9.132996638072655e-06
21836;9.890001820167527e-06
21837;1.1100000847363845e-05
21838;1.5094999980647117e-05
21839;9.832001524046063e-06
21840;8.979000995168462e-06
21841;1.697199695627205e-05
21842;1.0288000339642167e-05
21843;9.976000001188368e-06
21844;1.0643998393788934e-05
21845;1.0069998097606003e-05
21846;1.0840001777978614e-05
21847;9.796000085771084e-06
21848;1.0091996955452487e-05
21849;9.742998372530565e-06
21850;1.1669999366858974e-05
21851;1.2175998563179746e-05
21852;9.94600122794509e-06
21853;9.608000254957005e-06
21854;9.77099989540875e-06
21855;1.050300124916248e-05
21856;1.0545001714490354e-05
21857;1.0294999810867012e-05
21858;1.0143001418327913e-05
21859;9.996001608669758e-06
21860;1.563600017107092e-05
21861;9.965999197447672e-06
21862;1.0747000487754121e-05
21863;1.083200186258182e-05
21864;1.0423998901387677e-05
21865;1.0298997949576005e-05
21866;1.0225998266832903e-05
21867;9.661001968197525e-06
21868;1.0260999260935932e-05
21869;1.4952998753869906e-05
21870;1.0360003216192126e-05
21871;1.0574000043561682e-05
21872;9.572999260853976e-06
21873;1.0273997759213671e-05
21874;9.511000826023519e-06
21875;1.02440026239492e-05
21876;9.979001333704218e-06
21877;1.0128998837899417e-05
21878;9.979998139897361e-06
21879;1.0585001291474327e-05
21880;1.1476000508992001e-05
21881;1.65919991559349e-05
21882;9.701001545181498e-06
21883;1.0354000551160425e-05
21884;3.166000169585459e-05
21885;1.0321000445401296e-05
21886;1.0354000551160425e-05
21887;1.046599936671555e-05
21888;1.0102998203365132e-05
21889;1.0551000741543248e-05
21890;1.044699820340611e-05
21891;1.0275998647557572e-05
21892;1.0084997484227642e-05
21893;1.0290001227986068e-05
21894;1.0537998605286703e-05
21895;1.020299896481447e-05
21896;1.020600029733032e-05
21897;9.666000551078469e-06
21898;1.0848001693375409e-05
21899;1.021000207401812e-05
21900;1.0734001989476383e-05
21901;9.821000276133418e-06
21902;1.036200046655722e-05
21903;1.0479001502972096e-05
21904;9.749001037562266e-06
21905;1.957599670276977e-05
21906;4.507300036493689e-05
21907;1.593200067873113e-05
21908;1.497799894423224e-05
21909;1.4896999346092343e-05
21910;1.4998997357906774e-05
21911;1.4797002222621813e-05
21912;1.4966000890126452e-05
21913;1.5535002603428438e-05
21914;2.1846000890946016e-05
21915;1.54330009536352e-05
21916;1.5106001228559762e-05
21917;1.4878998626954854e-05
21918;2.1898998966207728e-05
21919;1.5334000636357814e-05
21920;1.4487002772511914e-05
21921;1.4827000995865092e-05
21922;1.4738998288521543e-05
21923;1.5403002180391923e-05
21924;1.4191999071044847e-05
21925;1.426900053047575e-05
21926;1.5121000615181401e-05
21927;2.117400072165765e-05
21928;1.5525998605880886e-05
21929;1.3865999790141359e-05
21930;1.3901997590437531e-05
21931;1.485399843659252e-05
21932;1.3822002074448392e-05
21933;1.62090000230819e-05
21934;1.4413999451790005e-05
21935;1.5122997865546495e-05
21936;1.4485998690361157e-05
21937;1.440800042473711e-05
21938;1.4645000192103907e-05
21939;1.5420999261550605e-05
21940;1.4372002624440938e-05
21941;1.44219993671868e-05
21942;1.4727000234415755e-05
21943;1.4426997950067744e-05
21944;1.4666002243757248e-05
21945;2.204300108132884e-05
21946;1.3842000043950975e-05
21947;1.6684000001987442e-05
21948;1.3348999345907941e-05
21949;1.2611999409273267e-05
21950;1.2800999684259295e-05
21951;1.2695996701950207e-05
21952;1.2494001566665247e-05
21953;1.2401000276440755e-05
21954;1.1964999430347234e-05
21955;1.2956003047293052e-05
21956;1.2698001228272915e-05
21957;1.2447999324649572e-05
21958;1.952599996002391e-05
21959;1.4926998119335622e-05
21960;1.5110999811440706e-05
21961;1.27929997688625e-05
21962;1.3585999113274738e-05
21963;1.2784003047272563e-05
21964;2.0612002117559314e-05
21965;1.2068001524312422e-05
21966;2.0030998712172732e-05
21967;1.3051998394075781e-05
21968;1.2448999768821523e-05
