Number of individuals;String cleaning time
19203;1.0391999239800498e-05
19204;1.0616000508889556e-05
19205;1.0506002581678331e-05
19206;1.0531999578233808e-05
19207;9.675000910647213e-06
19208;1.2518998119048774e-05
19209;1.0474999726284295e-05
19210;1.022300057229586e-05
19211;1.73740008904133e-05
19212;1.0669002222130075e-05
19213;1.0036997991846874e-05
19214;1.0171002941206098e-05
19215;9.551000403007492e-06
19216;1.0273000953020528e-05
19217;9.865001629805192e-06
19218;9.87699968391098e-06
19219;9.417999535799026e-06
19220;1.0278999980073422e-05
19221;1.0097999620484188e-05
19222;1.6621001122985035e-05
19223;1.0101000953000039e-05
19224;9.757997759152204e-06
19225;9.840998245636001e-06
19226;9.783998393686488e-06
19227;1.0089999705087394e-05
19228;1.0017000022344291e-05
19229;1.1112999345641583e-05
19230;1.0231997293885797e-05
19231;9.764000424183905e-06
19232;1.0630999895511195e-05
19233;9.956998837878928e-06
19234;1.0206997103523463e-05
19235;9.685998520581052e-06
19236;1.022200012812391e-05
19237;1.0297000699210912e-05
19238;9.698000212665647e-06
19239;1.0193001799052581e-05
19240;3.0253002478275448e-05
19241;1.6358997527277097e-05
19242;1.2348999007372186e-05
19243;1.075799809768796e-05
19244;1.1756997992051765e-05
19245;1.001399868982844e-05
19246;1.027199687086977e-05
19247;1.0539999493630603e-05
19248;1.0311003279639408e-05
19249;1.1146999895572662e-05
19250;1.018799957819283e-05
19251;9.786999726202339e-06
19252;1.1132000508951023e-05
19253;1.0386000212747604e-05
19254;1.0407002264400944e-05
19255;9.501000022282824e-06
19256;9.467999916523695e-06
19257;9.51200127019547e-06
19258;9.887000487651676e-06
19259;1.0179999662796035e-05
19260;1.0285002645105124e-05
19261;1.0268002370139584e-05
19262;1.0320000001229346e-05
19263;1.063799936673604e-05
19264;1.0265997843816876e-05
19265;1.0734001989476383e-05
19266;1.150599928223528e-05
19267;1.605400029802695e-05
19268;1.0353000106988475e-05
19269;9.639999916544184e-06
19270;1.0084997484227642e-05
19271;1.5708003047620878e-05
19272;1.0387000656919554e-05
19273;9.859002602752298e-06
19274;1.0943997040158138e-05
19275;1.0519997886149213e-05
19276;1.04669998108875e-05
19277;1.7041002138284966e-05
19278;1.0685998859116808e-05
19279;1.0191997716901824e-05
19280;1.0547999409027398e-05
19281;1.0037998436018825e-05
19282;9.508999937679619e-06
19283;9.727002179715782e-06
19284;9.660001524025574e-06
19285;9.374998626299202e-06
19286;1.0169002052862197e-05
19287;1.0060000931844115e-05
19288;1.0870997357415035e-05
19289;9.798997780308127e-06
19290;1.078200148185715e-05
19291;1.0269999620504677e-05
19292;9.983003110392019e-06
19293;1.0411000403109938e-05
19294;1.0250998457195237e-05
19295;1.0725001629907638e-05
19296;9.832998330239207e-06
19297;9.944997145794332e-06
19298;9.573999705025926e-06
19299;9.764000424183905e-06
19300;1.0275998647557572e-05
19301;1.0029001714428887e-05
19302;1.0060997738037258e-05
19303;1.0239000403089449e-05
19304;1.0375999409006909e-05
19305;1.0865998774534091e-05
19306;9.543000487610698e-06
19307;1.046399847837165e-05
19308;1.076099943020381e-05
19309;1.0433999705128372e-05
19310;1.5678997442591935e-05
19311;1.0714000381994992e-05
19312;9.917999705066904e-06
19313;1.6563997633056715e-05
19314;9.78800017037429e-06
19315;9.588999091647565e-06
19316;9.414001397090033e-06
19317;1.0102001397171989e-05
19318;9.539002348901704e-06
19319;9.912997484207153e-06
19320;9.766998118720949e-06
19321;1.0957999620586634e-05
19322;9.619998309062794e-06
19323;9.968000085791573e-06
19324;1.0569998266873881e-05
19325;1.0540999937802553e-05
19326;9.864997991826385e-06
19327;1.0390998795628548e-05
19328;1.965000046766363e-05
19329;1.359300222247839e-05
19330;1.3008997484575957e-05
19331;1.266799881705083e-05
19332;1.2282001989660785e-05
19333;1.2110998795833439e-05
19334;1.1457999789854512e-05
19335;1.0251998901367188e-05
19336;1.1104002624051645e-05
19337;1.1119998816866428e-05
19338;1.050100036081858e-05
19339;1.0996998753398657e-05
19340;1.0312000085832551e-05
19341;1.0796997230499983e-05
19342;1.7840000509750098e-05
19343;1.0613999620545655e-05
19344;1.761499879648909e-05
19345;1.0375999409006909e-05
19346;1.0260999260935932e-05
19347;1.0864998330362141e-05
19348;1.0153002222068608e-05
19349;1.052300285664387e-05
19350;1.0515999747440219e-05
19351;1.0348998330300674e-05
19352;1.0140000085812062e-05
19353;1.0081002983497456e-05
19354;1.0884999937843531e-05
19355;1.0233001376036555e-05
19356;1.776000135578215e-05
19357;1.0063999070553109e-05
19358;1.0381998436059803e-05
19359;1.0374002158641815e-05
19360;1.095600237022154e-05
19361;1.052000152412802e-05
19362;9.903000318445265e-06
19363;1.0358999134041369e-05
19364;9.811999916564673e-06
19365;1.0226998711004853e-05
19366;1.6406000213464722e-05
19367;1.7186997865792364e-05
19368;1.323899778071791e-05
19369;1.8597002053866163e-05
19370;1.3021999620832503e-05
19371;1.2722000974463299e-05
19372;1.4908000594004989e-05
19373;1.7060996469808742e-05
19374;2.1895997633691877e-05
19375;1.5508001524722204e-05
19376;1.1303000064799562e-05
19377;1.0617000953061506e-05
19378;1.042899748426862e-05
19379;1.1170999641763046e-05
19380;1.107299976865761e-05
19381;1.0690000635804608e-05
19382;1.1197000276297331e-05
19383;1.771799725247547e-05
19384;1.881800199043937e-05
19385;1.968099968507886e-05
19386;0.0001055470020219218
19387;2.2632997570326552e-05
19388;1.845099905040115e-05
19389;1.2676002370426431e-05
19390;1.0725998436100781e-05
19391;1.1772001016652212e-05
19392;1.1050000466639176e-05
19393;2.1185998775763437e-05
19394;1.1629999789875e-05
19395;1.1579999409150332e-05
19396;1.1284999345662072e-05
19397;1.0946001566480845e-05
19398;1.091599915525876e-05
19399;1.097000131267123e-05
19400;1.0354000551160425e-05
19401;1.020600029733032e-05
19402;1.0367999493610114e-05
19403;1.1547999747563154e-05
19404;1.0376999853178859e-05
19405;1.032799991662614e-05
19406;9.865998435998335e-06
19407;1.0994001058861613e-05
19408;1.1186999472556636e-05
19409;1.561699900776148e-05
19410;1.1353997251717374e-05
19411;1.1076997907366604e-05
19412;1.1398999049561098e-05
19413;1.0961000953102484e-05
19414;1.050100036081858e-05
19415;1.038200207403861e-05
19416;1.0113999451277778e-05
19417;1.0477000614628196e-05
19418;1.0612999176373705e-05
19419;1.111000165110454e-05
19420;1.0555999324424192e-05
19421;1.0433999705128372e-05
19422;1.072499799192883e-05
19423;1.5822999557713047e-05
19424;1.06209990917705e-05
19425;9.987001249101013e-06
19426;9.989998943638057e-06
19427;9.77500167209655e-06
19428;1.0719002602854744e-05
19429;9.900999430101365e-06
19430;1.0089999705087394e-05
19431;1.053700179909356e-05
19432;1.0022002243204042e-05
19433;1.0297997505404055e-05
19434;1.0570001904852688e-05
19435;1.0451996786287054e-05
19436;9.89600084722042e-06
19437;1.0719999409047887e-05
19438;1.0489002306712791e-05
19439;1.0545001714490354e-05
19440;1.0214000212727115e-05
19441;9.991999831981957e-06
19442;1.034700107993558e-05
19443;1.0424999345559627e-05
19444;1.1249998351559043e-05
19445;1.699400309007615e-05
19446;1.0376999853178859e-05
19447;1.0240000847261399e-05
19448;1.0865001968340948e-05
19449;1.0097002814291045e-05
19450;1.0644998837960884e-05
19451;1.0060997738037258e-05
19452;1.0864001524168998e-05
19453;1.058599809766747e-05
19454;1.0386997018940747e-05
19455;9.956998837878928e-06
19456;1.002899807645008e-05
19457;1.0774001566460356e-05
19458;1.0530002327868715e-05
19459;1.050300124916248e-05
19460;1.526000050944276e-05
19461;1.0661999112926424e-05
19462;1.0045001545222476e-05
19463;1.0284999007126316e-05
19464;1.034099841490388e-05
19465;9.85599763225764e-06
19466;1.0212999768555164e-05
19467;1.0864001524168998e-05
19468;1.340000017080456e-05
19469;1.7352002032566816e-05
19470;9.89500040304847e-06
19471;1.6267000319203362e-05
19472;1.0668001777958125e-05
19473;1.0727999324444681e-05
19474;1.0645999282132834e-05
19475;1.050500213750638e-05
19476;1.1100000847363845e-05
19477;9.649000276112929e-06
19478;1.081600203178823e-05
19479;9.688999853096902e-06
19480;9.576000593369827e-06
19481;1.0635998478392139e-05
19482;1.0880001354962587e-05
19483;1.0477000614628196e-05
19484;1.024500306812115e-05
19485;9.983003110392019e-06
19486;1.0271000064676628e-05
19487;9.45899955695495e-06
19488;1.0019997716881335e-05
19489;1.0324001777917147e-05
19490;1.077599881682545e-05
19491;1.0785002814373001e-05
19492;9.73599890130572e-06
19493;1.0653002391336486e-05
19494;1.0674000805011019e-05
19495;1.0036997991846874e-05
19496;9.915002010529861e-06
19497;9.415998647455126e-06
19498;9.986000804929063e-06
19499;1.0512001608731225e-05
19500;1.1144002201035619e-05
19501;9.63099955697544e-06
19502;1.0637002560542896e-05
19503;1.1402000382076949e-05
19504;1.0950003343168646e-05
19505;1.1537998943822458e-05
19506;1.1565000022528693e-05
19507;1.1740001355065033e-05
19508;1.016999885905534e-05
19509;1.006599995889701e-05
19510;1.1399002687539905e-05
19511;1.1183001333847642e-05
19512;1.1185002222191542e-05
19513;1.1309999536024407e-05
19514;1.1252999684074894e-05
19515;1.1124000593554229e-05
19516;1.135300044552423e-05
19517;1.1029998859157786e-05
19518;1.1062998964916915e-05
19519;1.1226999049540609e-05
19520;1.0974999895552173e-05
19521;1.1203999747522175e-05
19522;1.1141000868519768e-05
19523;1.0877000022446737e-05
19524;1.0521998774493113e-05
19525;1.09370012069121e-05
19526;1.1141000868519768e-05
19527;1.1456999345682561e-05
19528;1.9152001186739653e-05
19529;1.1742999049602076e-05
19530;1.0264997399644926e-05
19531;1.1020001693395898e-05
19532;1.1218999134143814e-05
19533;1.0799998563015833e-05
19534;1.0857002052944154e-05
19535;1.0187002771999687e-05
19536;1.0561998351477087e-05
19537;1.0182997357333079e-05
19538;1.0928000847343355e-05
19539;1.1087999155279249e-05
19540;1.1233998520765454e-05
19541;1.1301002814434469e-05
19542;1.034800152410753e-05
19543;1.1811000149464235e-05
19544;1.1361000360921025e-05
19545;1.1059000826207921e-05
19546;1.0436000593472272e-05
19547;1.1291002010693774e-05
19548;1.1166001058882102e-05
19549;1.1361997167114168e-05
19550;1.1339001503074542e-05
19551;1.3913002476328984e-05
19552;1.1890999303432181e-05
19553;1.0288000339642167e-05
19554;1.1446001735748723e-05
19555;1.0373998520663008e-05
19556;1.1010997695848346e-05
19557;1.6912999853957444e-05
19558;1.1041996913263574e-05
19559;1.038500340655446e-05
19560;1.0053998266812414e-05
19561;1.0286999895470217e-05
19562;1.0862000635825098e-05
19563;1.063799936673604e-05
19564;1.0490002750884742e-05
19565;1.0272000508848578e-05
19566;1.0628999007167295e-05
19567;1.0375999409006909e-05
19568;1.0430001566419378e-05
19569;9.665000106906518e-06
19570;9.976000001188368e-06
19571;9.65000072028488e-06
19572;1.16259980131872e-05
19573;9.917999705066904e-06
19574;9.331997716799378e-06
19575;9.810999472392723e-06
19576;1.0517000191612169e-05
19577;1.0388001101091504e-05
19578;1.0113002645084634e-05
19579;1.0945997928502038e-05
19580;1.0214000212727115e-05
19581;1.0222996934317052e-05
19582;1.0102998203365132e-05
19583;1.0024003131547943e-05
19584;9.954001143341884e-06
19585;9.82700294116512e-06
19586;1.5191999409580603e-05
19587;1.0251998901367188e-05
19588;9.645998943597078e-06
19589;9.960000170394778e-06
19590;9.347000741399825e-06
19591;9.610001143300906e-06
19592;9.297000360675156e-06
19593;9.33599949348718e-06
19594;9.766001312527806e-06
19595;9.740997484186664e-06
19596;9.701001545181498e-06
19597;9.529998351354152e-06
19598;9.273997420677915e-06
19599;9.995001164497808e-06
19600;9.829996997723356e-06
19601;1.0220999683951959e-05
19602;1.8695998733164743e-05
19603;1.0046001989394426e-05
19604;1.0496001777937636e-05
19605;1.0060997738037258e-05
19606;1.1217998689971864e-05
19607;9.626997780287638e-06
19608;9.955998393706977e-06
19609;1.0927000403171405e-05
19610;1.0125000699190423e-05
19611;9.976000001188368e-06
19612;9.745999705046415e-06
19613;1.6431000403827056e-05
19614;1.0162999387830496e-05
19615;1.1085998266935349e-05
19616;1.603399869054556e-05
19617;1.064000025507994e-05
19618;9.799998224480078e-06
19619;9.760002285474911e-06
19620;9.584000508766621e-06
19621;9.685998520581052e-06
19622;1.0195999493589625e-05
19623;9.85699807642959e-06
19624;5.856900315848179e-05
19625;1.1790998541982844e-05
19626;1.0220002877758816e-05
19627;1.0142997780349106e-05
19628;1.0601001122267917e-05
19629;1.0725998436100781e-05
19630;1.1013002222171053e-05
19631;9.720999514684081e-06
19632;1.1638003343250602e-05
19633;1.587799852131866e-05
19634;1.3919001503381878e-05
19635;1.3068001862848178e-05
19636;1.2432999938027933e-05
19637;1.2070002412656322e-05
19638;1.2342999980319291e-05
19639;1.149200033978559e-05
19640;1.1911000910913572e-05
19641;1.2406999303493649e-05
19642;1.1239000741625205e-05
19643;1.1461001122370362e-05
19644;1.593400156707503e-05
19645;1.0988002031808719e-05
19646;1.007100217975676e-05
19647;1.6508998669451103e-05
19648;1.0414001735625789e-05
19649;1.105199771700427e-05
19650;1.626299854251556e-05
19651;1.1037001968361437e-05
19652;1.0427000233903527e-05
19653;1.079499998013489e-05
19654;1.0669999028323218e-05
19655;1.006499951472506e-05
19656;9.826999303186312e-06
19657;1.0244999430142343e-05
19658;9.793999197427183e-06
19659;9.543000487610698e-06
19660;9.743998816702515e-06
19661;1.0251998901367188e-05
19662;9.808998584048823e-06
19663;9.916999260894954e-06
19664;1.0104999091709033e-05
19665;1.0840998584171757e-05
19666;1.0940999345621094e-05
19667;1.00840006780345e-05
19668;1.107700154534541e-05
19669;9.868999768514186e-06
19670;1.0522999218665063e-05
19671;1.1118998372694477e-05
19672;1.0372001270297915e-05
19673;1.0142997780349106e-05
19674;1.0330000804970041e-05
19675;9.969000529963523e-06
19676;1.0121002560481429e-05
19677;1.1408999853301793e-05
19678;9.940999007085338e-06
19679;1.0645999282132834e-05
19680;9.80900222202763e-06
19681;1.0719999409047887e-05
19682;1.0616997315082699e-05
19683;1.3749999197898433e-05
19684;1.003099896479398e-05
19685;9.801999112823978e-06
19686;1.0137002391275018e-05
19687;1.006800084724091e-05
19688;1.1429001460783184e-05
19689;1.0234998626401648e-05
19690;1.018799957819283e-05
19691;1.0182000551139936e-05
19692;1.6338999557774514e-05
19693;1.0002997441915795e-05
19694;9.950999810826033e-06
19695;1.4712000847794116e-05
19696;9.92700006463565e-06
19697;9.671999578131363e-06
19698;9.73299756878987e-06
19699;9.60000033956021e-06
19700;9.709001460578293e-06
19701;9.783001587493345e-06
19702;9.75199873209931e-06
19703;1.457899998058565e-05
19704;1.0505998943699524e-05
19705;9.950999810826033e-06
19706;9.940999007085338e-06
19707;1.0986997949657962e-05
19708;1.0232000931864604e-05
19709;1.048400008585304e-05
19710;1.0855997970793396e-05
19711;9.57699739956297e-06
19712;1.0474999726284295e-05
19713;9.968000085791573e-06
19714;9.611001587472856e-06
19715;2.3239001166075468e-05
19716;1.442099892301485e-05
19717;1.7376998584950343e-05
19718;1.9617000361904502e-05
19719;2.884299829020165e-05
19720;1.7598002159502357e-05
19721;1.7348000255879015e-05
19722;1.5019999409560114e-05
19723;1.5020999853732064e-05
19724;2.6839999918593094e-05
19725;1.6955000319285318e-05
19726;1.5681998775107786e-05
19727;2.3358999897027388e-05
19728;1.7450998711865395e-05
19729;1.556799907120876e-05
19730;1.8828002794180065e-05
19731;1.4489000022877008e-05
19732;1.5824000001884997e-05
19733;1.6340000001946464e-05
19734;1.5503999748034403e-05
19735;1.5077999705681577e-05
19736;2.6365996745880693e-05
19737;1.5925998013699427e-05
19738;1.5792000340297818e-05
19739;1.4921999536454678e-05
19740;1.069400241249241e-05
19741;1.0289000783814117e-05
19742;1.0431998816784471e-05
19743;9.658000635681674e-06
19744;1.0539999493630603e-05
19745;1.07810010376852e-05
19746;1.0829000530065969e-05
19747;1.0581999958958477e-05
19748;9.933999535860494e-06
19749;1.0558000212768093e-05
19750;1.0537998605286703e-05
19751;1.7706999642541632e-05
19752;1.1314001312712207e-05
19753;1.10910004877951e-05
19754;1.1430001904955134e-05
19755;1.0581999958958477e-05
19756;2.5334000383736566e-05
19757;2.3938999220263213e-05
19758;2.1689000277547166e-05
19759;1.947099735843949e-05
19760;2.075599695672281e-05
19761;2.1485000615939498e-05
19762;2.8416998247848824e-05
19763;1.952800084836781e-05
19764;2.1110998204676434e-05
19765;1.6690999473212287e-05
19766;1.8646998796612024e-05
19767;1.7714999557938427e-05
19768;1.7121998098446056e-05
19769;2.7740999939851463e-05
19770;2.2748001356376335e-05
19771;2.3488999431720003e-05
19772;2.183900141972117e-05
19773;1.6112000594148412e-05
19774;1.123100082622841e-05
19775;1.1554999218787998e-05
19776;1.1279000318609178e-05
19777;1.1260999599471688e-05
19778;1.1241998436162248e-05
19779;1.0779996955534443e-05
19780;1.0875999578274786e-05
19781;2.212699837400578e-05
19782;1.0734998795669526e-05
19783;1.0447001841384917e-05
19784;3.896499765687622e-05
19785;1.138600055128336e-05
19786;1.0949999705189839e-05
19787;9.73699934547767e-06
19788;1.053600135492161e-05
19789;1.049999991664663e-05
19790;1.0386000212747604e-05
19791;1.0175001079915091e-05
19792;1.0043000656878576e-05
19793;9.765000868355855e-06
19794;1.0099000064656138e-05
19795;9.783001587493345e-06
19796;1.0101997759193182e-05
19797;1.0394000128144398e-05
19798;1.0178999218624085e-05
19799;9.980998584069312e-06
19800;9.903000318445265e-06
19801;1.0039999324362725e-05
19802;1.0060000931844115e-05
19803;1.6964000678854063e-05
19804;1.1221000022487715e-05
19805;1.0513998859096318e-05
19806;1.049899947247468e-05
19807;2.0152998331468552e-05
19808;1.7365000530844554e-05
19809;1.0544998076511547e-05
19810;1.0146999557036906e-05
19811;1.0042000212706625e-05
19812;9.988998499466106e-06
19813;1.103699833038263e-05
19814;1.0645002475939691e-05
19815;1.0300998837919906e-05
19816;9.847000910667703e-06
19817;1.0264000593451783e-05
19818;9.934003173839301e-06
19819;9.899002179736272e-06
19820;1.0083000233862549e-05
19821;1.0039999324362725e-05
19822;1.0211002518190071e-05
19823;9.904997568810359e-06
19824;9.63700222200714e-06
19825;1.022800279315561e-05
19826;1.2991997209610417e-05
19827;2.7645000955089927e-05
19828;1.8000999261857942e-05
19829;1.9317001715535298e-05
19830;1.8225000530947e-05
19831;1.947299824678339e-05
19832;1.9184000848326832e-05
19833;1.7746002413332462e-05
19834;1.881299976957962e-05
19835;1.9571998564060777e-05
19836;1.9259998225606978e-05
19837;2.0209001377224922e-05
19838;3.1321000278694555e-05
19839;1.9908002286683768e-05
19840;2.671100082807243e-05
19841;2.0839001081185415e-05
19842;1.7697002476779744e-05
19843;1.7250000382773578e-05
19844;1.855400114436634e-05
19845;1.7975002265302464e-05
19846;1.8351998733123764e-05
19847;1.7682999896351248e-05
19848;2.022199987550266e-05
19849;1.9445000361884013e-05
19850;1.7991998902289197e-05
19851;1.6030000551836565e-05
19852;1.554599657538347e-05
19853;1.8370999896433204e-05
19854;2.027200025622733e-05
19855;1.981599780265242e-05
19856;1.6895002772798762e-05
19857;1.7526999727124348e-05
19858;2.14020001294557e-05
19859;1.7193000530824065e-05
19860;1.8473998352419585e-05
19861;1.764999979059212e-05
19862;5.1846996939275414e-05
19863;1.577600050950423e-05
19864;1.1953001376241446e-05
19865;1.064100069925189e-05
19866;1.1015003110514954e-05
19867;1.0947002010652795e-05
19868;1.1064999853260815e-05
19869;1.1514002835610881e-05
19870;1.1121999705210328e-05
19871;1.0042000212706625e-05
19872;1.6927999240579084e-05
19873;1.0207997547695413e-05
19874;1.0300998837919906e-05
19875;1.0833999112946913e-05
19876;9.829000191530213e-06
19877;1.0382998880231753e-05
19878;1.0276999091729522e-05
19879;1.0741001460701227e-05
19880;1.0743002349045128e-05
19881;1.121400055126287e-05
19882;1.1552998330444098e-05
19883;1.1281001206953079e-05
19884;1.0084997484227642e-05
19885;1.0055999155156314e-05
19886;1.0168001608690247e-05
19887;1.0286999895470217e-05
19888;1.0474999726284295e-05
19889;2.2274998627835885e-05
19890;1.9186001736670732e-05
19891;2.009899981203489e-05
19892;1.928099663928151e-05
19893;1.733699900796637e-05
19894;1.8134000129066408e-05
19895;1.872699795057997e-05
19896;1.9081999198533595e-05
19897;1.8091999663738534e-05
19898;1.8096001440426335e-05
19899;1.8375001673121005e-05
19900;1.922499723150395e-05
19901;1.97669978660997e-05
19902;1.949299985426478e-05
19903;1.7164002201752737e-05
19904;1.749600050970912e-05
19905;1.7466998542658985e-05
19906;1.6567999409744516e-05
19907;1.945599797181785e-05
19908;1.6748002963140607e-05
19909;1.761900057317689e-05
19910;2.0157996914349496e-05
19911;1.841800258262083e-05
19912;3.601700154831633e-05
19913;1.2890999641967937e-05
19914;1.2390002666506916e-05
19915;1.1560998245840892e-05
19916;1.1724998330464587e-05
19917;1.1968997569056228e-05
19918;1.1681997420964763e-05
19919;1.1439002264523879e-05
19920;1.1902000551344827e-05
19921;1.0228999599348754e-05
19922;1.0015002771979198e-05
19923;1.064300158759579e-05
19924;1.0535997716942802e-05
19925;1.0646999726304784e-05
19926;1.0902997019002214e-05
19927;1.689400232862681e-05
19928;1.1101001291535795e-05
19929;9.847997716860846e-06
19930;9.646999387769029e-06
19931;1.0588002623990178e-05
19932;1.1262000043643638e-05
19933;9.526997018838301e-06
19934;1.0792999091790989e-05
19935;1.0162999387830496e-05
19936;1.022200012812391e-05
19937;1.0088999260915443e-05
19938;1.004699879558757e-05
19939;1.0035000741481781e-05
19940;1.777299985405989e-05
19941;9.986997611122206e-06
19942;9.75399962044321e-06
19943;1.0404997738078237e-05
19944;9.82700294116512e-06
19945;9.845000022323802e-06
19946;1.0284002200933173e-05
19947;9.868999768514186e-06
19948;1.03089987533167e-05
19949;1.7451999156037346e-05
19950;1.0423998901387677e-05
19951;1.044699820340611e-05
19952;1.0849998943740502e-05
19953;1.0570998711045831e-05
19954;9.743998816702515e-06
19955;1.638299727346748e-05
19956;1.0563999239820987e-05
19957;9.649000276112929e-06
19958;1.0717001714510843e-05
19959;1.020399940898642e-05
19960;9.982002666220069e-06
19961;1.0240997653454542e-05
19962;1.0077001206809655e-05
19963;1.038000118569471e-05
19964;9.673000022303313e-06
19965;9.970000974135473e-06
19966;9.486000635661185e-06
19967;9.87299790722318e-06
19968;1.001099735731259e-05
19969;1.0390001989435405e-05
19970;1.0898002074100077e-05
19971;9.684001270215958e-06
19972;1.0621002729749307e-05
19973;1.6516998584847897e-05
19974;1.074199826689437e-05
19975;1.0005001968238503e-05
19976;9.796000085771084e-06
19977;9.996998414862901e-06
19978;1.0611998732201755e-05
19979;1.0366999049438164e-05
19980;1.0118001227965578e-05
19981;9.955001587513834e-06
19982;9.860999853117391e-06
19983;9.997002052841708e-06
19984;1.0232997738057747e-05
19985;1.0040002962341532e-05
19986;1.0578998626442626e-05
19987;9.559000318404287e-06
19988;1.008500112220645e-05
19989;1.0660998668754473e-05
19990;1.0144998668693006e-05
19991;1.0153999028261751e-05
19992;9.583000064594671e-06
19993;0.0001253789996553678
19994;2.0743998902617022e-05
19995;1.810600224416703e-05
19996;1.6684000001987442e-05
19997;1.6480997146572918e-05
19998;1.6821999452076852e-05
19999;3.28050009557046e-05
20000;1.8046001059701666e-05
20001;2.602000313345343e-05
20002;1.7223999748239294e-05
20003;1.5977999282767996e-05
20004;1.8280999938724563e-05
20005;1.0911000572377816e-05
20006;1.0673000360839069e-05
20007;1.0862000635825098e-05
20008;1.0719002602854744e-05
20009;1.0472002031747252e-05
20010;1.667599644861184e-05
20011;1.6222998965531588e-05
20012;1.7071000911528245e-05
20013;1.6513997252332047e-05
20014;1.1397998605389148e-05
20015;1.034299930324778e-05
20016;9.990999387810007e-06
20017;1.2335000064922497e-05
20018;1.1438001820351928e-05
20019;1.1545998859219253e-05
20020;1.0597999789752066e-05
20021;1.091599915525876e-05
20022;1.1023999832104892e-05
20023;1.0130999726243317e-05
20024;9.73299756878987e-06
20025;1.0612999176373705e-05
20026;9.838000551098958e-06
20027;1.0509000276215374e-05
20028;9.802999556995928e-06
20029;1.0681000276235864e-05
20030;1.0306001058779657e-05
20031;9.847000910667703e-06
20032;1.034199885907583e-05
20033;1.0116000339621678e-05
20034;1.0705000022426248e-05
20035;1.0455998562974855e-05
20036;1.0006999218603596e-05
20037;1.0365998605266213e-05
20038;9.963998309103772e-06
20039;1.0242998541798443e-05
20040;1.046599936671555e-05
20041;1.0349001968279481e-05
20042;1.0575000487733632e-05
20043;1.1042000551242381e-05
20044;1.0111001756740734e-05
20045;1.0176001524087042e-05
20046;1.0542000381974503e-05
20047;1.6945999959716573e-05
20048;1.0276999091729522e-05
20049;1.0425999789731577e-05
20050;9.813997166929767e-06
20051;1.0305000614607707e-05
20052;9.65000072028488e-06
20053;1.0211999324383214e-05
20054;9.814000804908574e-06
20055;1.022300057229586e-05
20056;1.0836000001290813e-05
20057;1.0130999726243317e-05
20058;9.762999980011955e-06
20059;1.0617000953061506e-05
20060;9.649997082306072e-06
20061;1.1336996976751834e-05
20062;1.0076997568830848e-05
20063;9.866998880170286e-06
20064;9.549999958835542e-06
20065;9.851999493548647e-06
20066;9.990999387810007e-06
20067;1.865699960035272e-05
20068;1.1415999324526638e-05
20069;1.0252999345539138e-05
20070;1.006800084724091e-05
20071;1.0159001249121502e-05
20072;1.0597002983558923e-05
20073;9.732000762596726e-06
20074;1.0062998626381159e-05
20075;1.036300091072917e-05
20076;1.0308001947123557e-05
20077;1.0490999557077885e-05
20078;1.0259998816763982e-05
20079;1.0567000572336838e-05
20080;1.0387000656919554e-05
20081;9.737002983456478e-06
20082;1.0446001397212967e-05
20083;1.001499913400039e-05
20084;9.996001608669758e-06
20085;1.0177001968258992e-05
20086;1.0679999832063913e-05
20087;1.0259002010570839e-05
20088;9.941999451257288e-06
20089;1.0572999599389732e-05
20090;1.1473999620648101e-05
20091;1.1083000572398305e-05
20092;1.6550999134778976e-05
20093;1.1019001249223948e-05
20094;1.0354000551160425e-05
20095;1.0256000678054988e-05
20096;1.0103998647537082e-05
20097;1.016899841488339e-05
20098;9.880997822619975e-06
20099;1.5993002307368442e-05
20100;1.036200046655722e-05
20101;1.0161002137465402e-05
20102;9.876002877717838e-06
20103;1.0039999324362725e-05
20104;1.0323001333745196e-05
20105;1.0160998499486595e-05
20106;1.067700213752687e-05
20107;1.0039999324362725e-05
20108;9.576000593369827e-06
20109;9.434999810764566e-06
20110;1.0058000043500215e-05
20111;1.0749001376098022e-05
20112;1.002999852062203e-05
20113;1.032799991662614e-05
20114;1.5258003259077668e-05
20115;1.0588002623990178e-05
20116;1.0568001016508788e-05
20117;1.645500015001744e-05
20118;1.0166000720346346e-05
20119;1.0652001947164536e-05
20120;1.077599881682545e-05
20121;1.0383999324403703e-05
20122;1.0166000720346346e-05
20123;1.0145999112864956e-05
20124;1.0308001947123557e-05
20125;9.815998055273667e-06
20126;9.957002475857735e-06
20127;1.0072999430121854e-05
20128;1.3109998690197244e-05
20129;1.0195999493589625e-05
20130;1.6930000128922984e-05
20131;1.058599809766747e-05
20132;1.0060997738037258e-05
20133;1.0675998055376112e-05
20134;1.022600190481171e-05
20135;1.0374998964834958e-05
20136;1.0577001376077533e-05
20137;1.0405001376057044e-05
20138;1.235799936694093e-05
20139;1.0185001883655787e-05
20140;9.900999430101365e-06
20141;1.0634001228027046e-05
20142;1.0127998393727466e-05
20143;1.0494000889593735e-05
20144;1.0146999557036906e-05
20145;1.0018000466516241e-05
20146;1.020499985315837e-05
20147;1.0302999726263806e-05
20148;9.718001820147038e-06
20149;1.0076000762637705e-05
20150;9.415998647455126e-06
20151;2.8375001420499757e-05
20152;1.3565000699600205e-05
20153;1.2636999599635601e-05
20154;1.2888001947430894e-05
20155;1.254900053027086e-05
20156;1.1429001460783184e-05
20157;1.1103002179879695e-05
