Discovery and Parsing time	Parsing time	Ontology instantiation time	Triples numbers	Sensors	Total discovery time
199,4700517	0,22435985	0,105076763	25779	478	0,38930175
199,8593535	0,218291998	0,101398093	25823	479	0,444322126
200,3036756	0,271981172	0,106695257	25868	480	0,402348041
200,7060236	0,229312063	0,10639495	25912	481	0,414685788
201,1207094	0,248028964	0,099764017	25956	482	0,389313789
201,5100232	0,218922121	0,103294252	25993	483	0,391335806
201,901359	0,219000721	0,106412428	26041	484	0,418517743
202,3198767	0,219096406	0,10669714	26081	485	0,409792078
202,7296688	0,228301923	0,107229676	26122	486	0,396791963
203,1264608	0,226377501	0,101978039	26166	487	0,398012852
203,5244736	0,219305099	0,111323705	26211	488	0,399866128
203,9243398	0,221852056	0,110246285	26252	489	0,403974753
204,3283145	0,222157574	0,110384283	26297	490	0,486920887
204,8152354	0,269447021	0,11054456	26342	491	0,390672727
205,2059081	0,219048298	0,103932072	26386	492	0,390550392
205,5964585	0,213910332	0,105714792	26431	493	0,395644373
205,9921029	0,21566828	0,108692866	26479	494	0,393600706
206,3857036	0,216776079	0,10766323	26527	495	0,401002181
206,7867058	0,219407588	0,112545	26571	496	0,427051902
207,2137577	0,212419131	0,144053805	26615	497	0,390279159
207,6040368	0,220564599	0,099553131	26656	498	0,40663973
208,0106766	0,23590567	0,100112418	26693	499	0,399059963
208,4097365	0,214915135	0,109259045	26738	500	0,427816709
208,8375532	0,241833867	0,116150121	26786	501	0,479932632
209,3174859	0,293352987	0,118018327	26834	502	0,408836948
209,7263228	0,225831597	0,110754679	26878	503	0,441483393
210,1678062	0,229948001	0,109760161	26915	504	0,394165083
210,5619713	0,219434778	0,104553464	26967	505	0,418100808
210,9800721	0,240692688	0,101647809	27015	506	0,402576774
211,3826489	0,212244802	0,119702226	27063	507	0,411648665
211,7942976	0,221741105	0,12186177	27111	508	0,391201627
212,1854992	0,212547841	0,103029802	27152	509	0,291276773
212,476776	0,107260227	0,107342779	27193	510	0,269407384
212,7461833	0,090959774	0,099777305	27241	511	0,41327509
213,1594584	0,217307743	0,12651525	27297	512	0,443451381
213,6029098	0,263699734	0,106856648	27345	513	0,405218907
214,0081287	0,219477337	0,115907843	27386	514	0,403804329
214,411933	0,219029916	0,115203815	27427	515	0,405832741
214,8177658	0,216079543	0,121324657	27475	516	0,421119759
215,2388855	0,211696677	0,142698956	27512	517	0,399880527
215,6387661	0,213929148	0,114499465	27557	518	0,391927138
216,0306932	0,207256249	0,112686223	27602	519	0,383853487
216,4145467	0,208526033	0,106298942	27650	520	0,42630894
216,8408556	0,24937935	0,106492576	27698	521	0,387374655
217,2282303	0,210286285	0,107267532	27743	522	0,392096342
217,6203266	0,213416345	0,107672426	27791	523	0,437940581
218,0582672	0,263967778	0,105092695	27835	524	0,451088714
218,5093559	0,217170265	0,106749133	27880	525	0,384245454
218,8936014	0,207229603	0,107547539	27921	526	0,40694122
219,3005426	0,208408663	0,125117476	27965	527	0,400135001
219,7006776	0,217276083	0,113296611	28009	528	0,385868891
220,0865465	0,211921105	0,106352822	28053	529	0,381753611
220,4683001	0,206794517	0,104643216	28093	530	0,389606983
220,8579071	0,210784135	0,107005284	28138	531	0,420078736
221,2779858	0,211365823	0,140107513	28182	532	0,397231267
221,6752171	0,227966668	0,10155137	28226	533	0,401408298
222,0766254	0,216203746	0,106118677	28274	534	0,441091634
222,517717	0,25262024	0,112314192	28318	535	0,408789325
222,9265063	0,214635932	0,121330479	28366	536	0,406398408
223,3329048	0,215163177	0,11572211	28411	537	0,390944391
223,7238491	0,207858453	0,111037576	28456	538	0,383246551
224,1070957	0,201777123	0,111592587	28500	539	0,427204209
224,5342999	0,211735493	0,139522448	28544	540	0,386250786
224,9205507	0,205588207	0,111407376	28585	541	0,431402553
225,3519532	0,252884569	0,108498686	28629	542	0,392720497
225,7446737	0,212207404	0,107840292	28677	543	0,235325617
225,9799994	0,089378693	0,09363705	28721	544	0,250261769
226,2302611	0,089981307	0,106231672	28769	545	0,265936319
226,4961974	0,110289351	0,103692968	28817	546	0,243624697
226,7398221	0,089729228	0,099809687	28862	547	0,404871578
227,1446937	0,214688463	0,130422466	28906	548	0,386382891
227,5310766	0,207738815	0,100609391	28947	549	0,388005534
227,9190821	0,212795634	0,103353723	28987	550	0,389314315
228,3083965	0,208251783	0,109061282	29031	551	0,383648042
228,6920445	0,20212221	0,108183751	29079	552	0,400736028
229,0927805	0,221312991	0,10253349	29127	553	0,384945979
229,4777265	0,201564076	0,107278899	29171	554	0,391790916
229,8695174	0,209370139	0,110827792	29215	555	0,407313998
230,2768314	0,215276945	0,118522426	29256	556	0,910260948
231,1870924	0,666871369	0,101194858	29300	557	0,467127987
231,6542204	0,284950059	0,109124781	29348	558	0,409228781
232,0634491	0,234951985	0,10188895	29396	559	0,445161637
232,5086108	0,277104068	0,099321262	29444	560	0,401703162
232,9103139	0,230616887	0,099377295	29488	561	0,409821253
233,3201352	0,227832432	0,112854003	29533	562	0,435936508
233,7560717	0,244422539	0,116826403	29578	563	0,429504276
234,185576	0,236155089	0,119575362	29626	564	0,308517275
234,4940933	0,113488981	0,122197751	29670	565	0,265556834
234,7596501	0,104657264	0,104749732	29714	566	0,24418615
235,0038362	0,099801994	0,089906343	29755	567	0,247393084
235,2512293	0,097704366	0,096201399	29799	568	0,443393751
235,6946231	0,264401467	0,110784221	29847	569	0,406058655
236,1006817	0,227677467	0,105760929	29895	570	0,410880981
236,5115627	0,232993805	0,106232639	29943	571	0,404165563
236,9157283	0,225015094	0,106672068	29984	572	0,3975036
237,3132319	0,217064942	0,111137636	30025	573	0,429746488
237,7429784	0,223932582	0,109646776	30073	574	0,398195384
238,1411737	0,225603892	0,097224914	30114	575	0,298634952
238,4398087	0,136230881	0,092025465	30158	576	0,232480552
238,6722892	0,095189313	0,086589873	30198	577	0,254399089
238,9266883	0,106626716	0,096645293	30239	578	0,230879845
239,1575682	0,094161397	0,087148076	30287	579	0,320538086
239,4781063	0,165002363	0,106011673	30328	580	0,401428689
239,879535	0,225814829	0,101219886	30376	581	0,424358427
240,3038934	0,223569978	0,10149419	30417	582	0,397408663
240,701302	0,220899524	0,102026671	30457	583	0,387378521
241,0886806	0,220010082	0,095941273	30494	584	0,398034756
241,4867153	0,221161228	0,104472437	30534	585	0,416840874
241,9035562	0,222530308	0,107816694	30579	586	0,402544788
242,306101	0,217870912	0,111592452	30627	587	0,401198372
242,7072994	0,222568845	0,107487113	30675	588	0,407027994
243,1143274	0,218047311	0,118386414	30723	589	0,41841665
243,532744	0,224985385	0,121032574	30771	590	0,440887205
243,9736312	0,268964085	0,097687386	30819	591	0,401404023
244,3750352	0,230627186	0,101193994	30863	592	0,401265368
244,7763006	0,221618445	0,104766006	30908	593	0,408714139
245,1850147	0,231890647	0,106643038	30952	594	0,411956557
245,5969713	0,228243386	0,107900242	30997	595	0,451720064
246,0486914	0,266164777	0,107402475	31041	596	0,427643517
246,4763349	0,225156506	0,10570603	31085	597	0,424412314
246,9007472	0,229127963	0,120095879	31130	598	0,36218309
247,2629303	0,189368648	0,101662097	31174	599	0,239479315
247,5024096	0,092429589	0,094206198	31215	600	0,245004706
247,7474143	0,094507495	0,096790808	31260	601	0,4474902
248,1949045	0,267745367	0,105546723	31301	602	0,395252236
248,5901567	0,219749202	0,102411481	31349	603	0,441521337
249,0316781	0,231105119	0,131209722	31397	604	0,39737913
249,4290572	0,223023224	0,102401319	31442	605	0,400981731
249,8300389	0,22383041	0,102863861	31486	606	0,383797072
250,213836	0,208332038	0,106834593	31534	607	0,402228997
250,616065	0,218516766	0,108279678	31582	608	0,401897149
251,0179621	0,22228058	0,103023719	31630	609	0,389891166
251,4078533	0,21903864	0,09801724	31678	610	0,432999797
251,8408531	0,223146935	0,136342906	31719	611	0,442478832
252,2833319	0,236877403	0,102548191	31760	612	0,449664076
252,732996	0,262414526	0,107038057	31805	613	0,403777311
253,1367733	0,21807024	0,109350804	31850	614	0,398400582
253,5351739	0,216457152	0,110091719	31898	615	0,414155108
253,949329	0,238888074	0,09975516	31942	616	0,394631947
254,343961	0,214924803	0,105380853	31982	617	0,434855199
254,7788162	0,220818772	0,140039059	32026	618	0,395838627
255,1746548	0,213136373	0,10428625	32070	619	0,398036546
255,5726913	0,218418519	0,105995335	32114	620	0,403143411
255,9758348	0,217231162	0,111008087	32162	621	0,409183768
256,3850185	0,214628641	0,114631173	32203	622	0,403848929
256,7888674	0,219570793	0,110786414	32251	623	0,446804681
257,2356721	0,258591544	0,108307699	32299	624	0,425355068
257,6610272	0,215608468	0,110700614	32344	625	0,396211961
258,0572392	0,218834523	0,105880332	32389	626	0,393931067
258,4511702	0,215950284	0,102849627	32434	627	0,397074661
258,8482449	0,211567518	0,108513031	32482	628	0,401623351
259,2498682	0,216783262	0,107809155	32526	629	0,396840167
259,6467084	0,213357351	0,109127494	32566	630	0,389175133
260,0358835	0,209143641	0,106026043	32614	631	0,431466453
260,46735	0,217736008	0,109509814	32658	632	0,411588721
260,8789387	0,219421962	0,114299723	32703	633	0,404002818
261,2829415	0,214680386	0,113957535	32751	634	0,407213229
261,6901548	0,222096184	0,108767067	32792	635	0,344575818
262,0347306	0,179514807	0,096498515	32836	636	0,333114501
262,3678451	0,153882542	0,112275711	32884	637	0,435522485
262,8033676	0,222124998	0,111341679	32925	638	0,423903761
263,2272713	0,227510219	0,111630557	32970	639	0,397005596
263,6242769	0,216115665	0,103844828	33018	640	0,419773858
264,0440508	0,223093045	0,110858073	33055	641	0,422328416
264,4663792	0,229004123	0,103061719	33092	642	0,421232929
264,8876121	0,243539703	0,100451275	33129	643	0,395503987
265,2831161	0,177503459	0,146795894	33177	644	0,31712185
265,600238	0,151167661	0,099965925	33217	645	0,349762992
265,950001	0,183247646	0,099720955	33262	646	0,299588176
266,2495891	0,135898771	0,099988081	33303	647	0,400602501
266,6501916	0,21712457	0,103606377	33347	648	0,299494229
266,9496859	0,121700887	0,099372535	33388	649	0,26269498
267,2123808	0,090994277	0,116285397	33432	650	0,243246359
267,4556272	0,094513081	0,09188731	33476	651	0,247458083
267,7030853	0,101652475	0,090537077	33524	652	0,23848765
267,9415729	0,088822646	0,093504077	33572	653	0,238838351
268,1804113	0,089738113	0,094782628	33620	654	0,250282075
268,4306934	0,095732675	0,097354026	33664	655	0,283668322
268,7143617	0,096236548	0,129663656	33705	656	0,410637251
269,1249989	0,245814453	0,107358399	33749	657	0,430456015
269,5554549	0,243773465	0,108788687	33797	658	0,392051054
269,947506	0,210900396	0,103105265	33841	659	0,397077777
270,3445838	0,214525157	0,104424261	33885	660	0,388961444
270,7335452	0,206454366	0,106508027	33929	661	0,435350562
271,1688958	0,227497516	0,131424933	33977	662	0,392833537
271,5617293	0,205798688	0,10810174	34018	663	0,389773799
271,9515031	0,206802476	0,106905424	34066	664	0,399992789
272,3514959	0,21003475	0,114718287	34107	665	0,384214109
272,73571	0,203019198	0,105233021	34148	666	0,449902306
273,1856123	0,268647796	0,102537403	34189	667	0,864300782
274,0499131	0,688281708	0,105291098	34237	668	0,484840732
274,5347538	0,271918325	0,10969297	34281	669	0,410309715
274,9450636	0,226477752	0,108151005	34325	670	0,408410426
275,353474	0,226233958	0,107479632	34373	671	0,422220684
275,7756947	0,236955806	0,106835905	34421	672	0,411736013
276,1874307	0,229959116	0,10711175	34462	673	0,41794176
276,6053724	0,227612225	0,109833398	34506	674	0,422978352
277,0283508	0,227621686	0,114899351	34551	675	0,483545953
277,5118967	0,264000574	0,114604662	34599	676	0,412647716
277,9245445	0,229180553	0,106545696	34643	677	0,424281199
278,3488257	0,239058344	0,107721393	34684	678	0,418754109
278,7675798	0,239222406	0,10475452	34728	679	0,271954336
279,0395341	0,115751377	0,099419296	34773	680	0,259737389
279,2992715	0,096516162	0,102329894	34817	681	0,278526887
279,5777984	0,102287397	0,117330031	34865	682	0,393388543
279,9711869	0,147626364	0,10193251	34906	683	0,414104917
280,3852918	0,224617823	0,112251146	34950	684	0,405287816
280,7905797	0,222106948	0,106022981	34998	685	0,508855186
281,2994348	0,31670059	0,104523823	35042	686	0,395318014
281,6947529	0,221342536	0,099132761	35083	687	0,400378041
282,0951309	0,225602554	0,099465531	35127	688	0,427746609
282,5228775	0,226290317	0,125054239	35171	689	0,435200717
282,9580782	0,229723552	0,126296206	35215	690	0,455525038
283,4136033	0,273629089	0,101394376	35256	691	0,40643238
283,8200356	0,223526135	0,106487425	35297	692	0,431361303
284,2513969	0,248038087	0,105815196	35342	693	0,406625985
284,6580229	0,217697713	0,110523889	35390	694	0,423182324
285,0812052	0,230814371	0,112754275	35435	695	0,423613875
285,5048191	0,235024594	0,107256303	35479	696	0,434230623
285,9390497	0,229794812	0,124240724	35523	697	0,479164527
286,4182143	0,208603161	0,104936562	35568	698	0,409000121
286,8272144	0,225580099	0,108213387	35609	699	0,246519064
287,0737335	0,0933627	0,096186639	35649	700	0,244075081
287,3178085	0,094982916	0,095719346	35697	701	0,250006848
287,5678154	0,113691595	0,081530838	35745	702	0,185554651
287,75337	0,093459734	0,05564427	35793	703	0,338765067
288,0921351	0,222149124	0,069945207	35837	704	0,365179868
288,457315	0,242181632	0,067688554	35881	705	0,359681479
288,8169965	0,224784591	0,067302023	35922	706	0,350345387
289,1673418	0,227082187	0,068902662	35966	707	0,243421643
289,4107635	0,130904971	0,058324841	36014	708	0,184982433
289,5957459	0,094559255	0,056528439	36062	709	0,185038224
289,7807841	0,095688142	0,055855853	36103	710	0,184926983
289,9657111	0,093930719	0,057668487	36148	711	0,201460133
290,1671713	0,112319474	0,055812302	36188	712	0,275551379
290,4427226	0,15296959	0,08850798	36233	713	0,384717282
290,8274399	0,220887144	0,111475765	36274	714	0,411350423
291,2387903	0,216278258	0,11821932	36315	715	0,409984464
291,6487748	0,22248125	0,10987441	36355	716	0,412470145
292,0612449	0,215239167	0,115729887	36399	717	0,421044615
292,4822896	0,225876009	0,109234507	36443	718	0,414459791
292,8967494	0,227503806	0,10576568	36484	719	0,391997528
293,2887469	0,220440097	0,090475086	36528	720	0,422418101
293,711165	0,214999906	0,124599941	36573	721	0,397928567
294,1090935	0,215846017	0,106154915	36618	722	0,401297883
294,5103914	0,218215224	0,106113981	36666	723	0,461446172
294,9718376	0,273106742	0,10968312	36714	724	0,403716023
295,3755536	0,221411047	0,104668987	36762	725	0,399762102
295,7753157	0,215698687	0,107963269	36802	726	0,391615349
296,1669311	0,211877998	0,10025514	36843	727	0,435104155
296,6020352	0,220622814	0,110327435	36884	728	0,409934098
297,0119693	0,220499637	0,104735096	36932	729	0,487932703
297,499902	0,302253116	0,105608287	36973	730	0,414769424
297,9146715	0,221967134	0,112326437	37017	731	0,42829862
298,3429701	0,231897002	0,112208043	37065	732	0,400372004
298,7433421	0,209785314	0,11415496	37105	733	0,415858795
299,1592009	0,219507828	0,107536644	37149	734	0,475318041
299,6345189	0,263268225	0,102890867	37190	735	0,39887835
300,0333973	0,204672193	0,109671983	37231	736	0,376987672
300,4103849	0,193812993	0,107942581	37279	737	0,409975093
300,82036	0,212111425	0,120362889	37327	738	0,245151696
301,0655117	0,08998328	0,097106477	37371	739	0,260965894
301,3264776	0,090743671	0,104524937	37415	740	0,403548783
301,7300264	0,214033492	0,108264892	37456	741	0,268630489
301,9986569	0,092960147	0,0939229	37504	742	0,241948186
302,2406051	0,091283079	0,092863596	37548	743	0,409068276
302,6496734	0,210478688	0,119695532	37593	744	0,418865377
303,0685387	0,218299764	0,119670219	37638	745	0,462235574
303,5307743	0,262652326	0,116018911	37682	746	0,413104955
303,9438793	0,220235502	0,114624509	37727	747	0,433061921
304,3769412	0,214285689	0,137044197	37775	748	0,378794732
304,7557359	0,199321488	0,102853529	37815	749	0,40356937
305,1593053	0,213169136	0,10957133	37859	750	0,416113839
305,5754191	0,217141671	0,113132294	37900	751	0,416841492
305,9922606	0,220786487	0,112895673	37944	752	0,445774952
306,4380356	0,250412084	0,111225218	37988	753	0,401258721
306,8392943	0,21271979	0,108551057	38036	754	0,438366901
307,2776612	0,209105435	0,11032202	38080	755	0,398419933
307,6760811	0,20935534	0,108131089	38128	756	0,440120441
308,1162016	0,247784028	0,114245912	38169	757	0,382076877
308,4982784	0,187593564	0,117808717	38210	758	0,372535124
308,8708136	0,180717896	0,114509736	38254	759	0,338575762
309,2093893	0,157917073	0,10765042	38302	760	0,280638007
309,4900273	0,089115787	0,09907629	38346	761	0,260788736
309,7508161	0,094520113	0,096891517	38394	762	0,246530015
309,9973461	0,089494425	0,096036008	38439	763	0,26481841
310,2621645	0,091196337	0,10674251	38476	764	0,254589665
310,5167542	0,092824812	0,101612017	38520	765	0,267261078
310,7840152	0,105082324	0,101034856	38564	766	0,436315006
311,2203302	0,211167063	0,11325155	38612	767	0,279479584
311,4998098	0,10808228	0,099406697	38649	768	0,253900865
311,7537107	0,091905963	0,101053525	38697	769	0,409940332
312,163651	0,21846458	0,106255594	38742	770	0,402295219
312,5659462	0,207677703	0,111485108	38790	771	0,40905532
